environment,severity_weight,public_exposure,privilege_level,encryption_disabled,port_risk,history_incidents,mitre_tactic_score
prod,0.6735106193318147,0,2,1,0.9691619312706129,4,0.5
prod,0.7645244463315279,1,2,0,0.30343932051929656,8,0.5
staging,0.38656928608705654,0,2,0,0.36841720929076294,8,0.5
prod,0.7138496033021563,1,1,1,0.09522743507786002,1,0.5
staging,0.44336494208502386,1,3,1,0.9945080644070878,0,0.5
dev,0.9756621356356204,0,2,0,0.8941169522138566,6,0.5
prod,0.3598741994719201,0,1,1,0.25384021136398893,8,0.5
prod,0.8798855685103283,0,1,1,0.5889002194689633,5,0.5
dev,0.625372461386772,1,2,0,0.5873232960355996,5,0.5
prod,0.6336545564012828,0,2,1,0.36281562426686953,5,0.5
dev,0.4171387650400189,1,1,1,0.6185619008965019,2,0.5
prod,0.10943539461948365,0,3,1,0.08557043582737356,6,0.5
dev,0.5471035053723732,1,1,1,0.43094671150906727,8,0.5
dev,0.451262802380723,1,1,0,0.06009345716650771,5,0.5
prod,0.9292443159507849,0,2,1,0.533265252456829,8,0.5
prod,0.9462609443056575,0,2,1,0.6823902623862834,4,0.5
dev,0.7863259859328844,1,2,0,0.5365009631087295,9,0.5
staging,0.7496363146075158,0,2,1,0.20292300941828068,5,0.5
staging,0.9861037843678623,1,1,1,0.8400930018871353,4,0.5
dev,0.9010535022700699,0,3,0,0.4900033852538852,6,0.5
staging,0.8265909308996701,0,1,1,0.6956130449369263,4,0.5
dev,0.6357185786495243,0,3,0,0.9090227188584934,6,0.5
dev,0.5718416200957609,1,2,1,0.367859207958241,4,0.5
dev,0.8971245480771984,1,3,1,0.4116125007960093,3,0.5
prod,0.4919569708777304,0,2,1,0.716855426007466,7,0.5
dev,0.945193979442448,1,3,0,0.9542978427934146,4,0.5
dev,0.22166895316858848,0,2,1,0.5257614779541939,2,0.5
prod,0.3796204363986223,0,2,0,0.9760809649362008,3,0.5
dev,0.8735742043037626,1,1,1,0.9120559702123592,9,0.5
prod,0.2317341409112356,0,1,1,0.6348247966807884,0,0.5
dev,0.7564386634675538,0,1,1,0.44398243797834136,1,0.9
prod,0.836140158809807,1,3,0,0.8574501068689792,5,0.5
prod,0.346129136891326,1,3,0,0.43944425545101073,6,0.5
staging,0.950876422081725,1,1,1,0.14689552448252907,8,0.9
dev,0.6202569782410953,0,3,1,0.6111112825048615,8,0.5
staging,0.5625604710021112,0,2,0,0.9257989059364332,4,0.5
dev,0.2546577278439932,1,3,1,0.3946672513019426,1,0.9
staging,0.8660829647742327,1,1,1,0.023752351047325204,2,0.5
staging,0.7431312965180242,0,3,1,0.3926568600475263,9,0.5
dev,0.11059662512372187,0,3,1,0.08071074581999604,3,0.5
staging,0.3889533413902735,0,3,1,0.8091275675903855,7,0.9
prod,0.8797622326644524,1,3,0,0.1504690808668615,8,0.5
staging,0.3082505701364913,1,3,0,0.451635674039774,2,0.5
dev,0.5586889993284536,0,3,0,0.7476875818068391,7,0.5
prod,0.9833575033215319,1,3,1,0.42782030755099343,5,0.5
prod,0.6593102746480878,1,3,1,0.8383974301120878,0,0.5
dev,0.15974448047418535,1,2,0,0.28466574486690777,3,0.5
staging,0.8937861970216965,0,3,0,0.1838302546610584,7,0.5
dev,0.4198189333536153,0,2,1,0.10014218461657776,6,0.5
dev,0.34032512326514186,0,2,1,0.8526532049348367,3,0.5
dev,0.4889578015959103,0,1,0,0.06698012928556152,4,0.5
staging,0.683247637376794,0,3,0,0.9287711809504337,1,0.5
dev,0.5482284931652635,0,3,0,0.780011666898909,9,0.5
dev,0.7024835369314673,0,1,1,0.41993040759929723,3,0.5
staging,0.11916998888717943,0,3,0,0.24287093125897607,8,0.9
staging,0.2389039664178353,0,1,1,0.7387377157679087,9,0.5
dev,0.22453821407931612,0,1,1,0.7161939458888971,9,0.5
dev,0.9412260477558443,1,1,0,0.1032098453798036,7,0.9
prod,0.47295269744236756,0,1,0,0.6170364218674216,1,0.5
prod,0.15519130990421476,1,2,0,0.8795335020337502,6,0.5
staging,0.8135384095052774,1,2,0,0.2754105818827991,0,0.5
staging,0.1716016253816659,0,1,0,0.717911701732818,4,0.5
prod,0.45167927427547716,1,3,1,0.41786083037125676,1,0.5
dev,0.1467499120343179,0,2,1,0.6547326697394776,0,0.5
dev,0.45842332049152856,0,1,1,0.4466216907105046,4,0.5
dev,0.15074095460298553,0,3,1,0.9910897439568732,2,0.5
staging,0.9698163678331407,0,2,0,0.8385689278619373,1,0.5
prod,0.9011527357051278,0,3,1,0.8009624809796297,8,0.5
prod,0.5150719876812271,1,2,1,0.6444082635591701,9,0.5
dev,0.9823253396575139,1,2,1,0.2564020686383609,0,0.5
prod,0.6399385037607462,0,2,0,0.9707324710107227,3,0.5
staging,0.2699838363067014,1,2,1,0.7725795669603884,6,0.9
prod,0.8108656388807838,0,2,1,0.28976877799050993,7,0.5
staging,0.6035762464261009,1,1,1,0.4926104912491318,5,0.9
staging,0.8414169693963541,0,3,1,0.3324122899397851,1,0.5
staging,0.9312459598441195,1,3,1,0.8567237185849428,8,0.5
staging,0.8463913249453705,0,2,1,0.6487417984473706,9,0.5
prod,0.5410062368066204,0,1,1,0.549897664558304,6,0.5
dev,0.8568038544757431,1,2,1,0.5180672754265158,6,0.5
dev,0.689312559090242,0,2,0,0.7769191849373778,6,0.5
dev,0.7485315526513977,1,1,1,0.5088894737203112,6,0.5
staging,0.11178839541381369,1,2,0,0.1854045685882565,0,0.5
staging,0.4698845326018217,0,1,0,0.006800174777832679,3,0.5
dev,0.6710226897802216,1,2,0,0.16485143304889394,0,0.5
prod,0.7402924086071546,0,3,1,0.8433109861459506,9,0.5
prod,0.3165212355053968,0,2,0,0.09455748319018864,5,0.5
dev,0.33966237927678355,0,3,0,0.6289131051690559,7,0.5
staging,0.1959525237307304,1,2,0,0.8283599853869359,4,0.5
staging,0.7789656344344256,0,3,0,0.12275263669864744,1,0.9
prod,0.4674613766749697,0,1,1,0.7988391372007809,8,0.5
dev,0.2012335031268758,1,1,0,0.7219301943608691,3,0.5
dev,0.755907556214829,1,1,0,0.14193941165190216,6,0.5
dev,0.22184863463785814,0,1,1,0.5890669340827945,8,0.9
dev,0.7054654952970786,1,3,1,0.04125569166742726,8,0.5
prod,0.576213985395796,0,3,0,0.9276078745545446,7,0.5
dev,0.8459600918676761,1,2,0,0.8415185866042418,3,0.5
prod,0.8833968795236745,1,2,1,0.9220248983625015,1,0.5
prod,0.8284849910911906,1,1,1,0.3544815933651594,8,0.9
staging,0.9042920964496197,0,2,1,0.08691410708940495,6,0.5
dev,0.949281682018975,1,1,0,0.47890109612100307,3,0.9
dev,0.2247596405159204,1,1,0,0.6952470374127452,2,0.5
dev,0.7312369497158099,1,2,0,0.7293033619067719,8,0.5
prod,0.9373718609114569,1,2,0,0.06660379292022889,7,0.5
staging,0.3401366791289905,1,3,0,0.25577093664468653,5,0.5
staging,0.15016422738972876,0,1,0,0.44245263245278865,7,0.5
staging,0.48500481625083636,0,3,0,0.9355467451318522,1,0.5
prod,0.9450560915475353,0,1,0,0.6828055610982857,2,0.5
staging,0.7721666769356723,0,3,0,0.20855777608103765,6,0.5
prod,0.994393410003203,1,1,0,0.4825394615051328,4,0.9
staging,0.45372372897891866,0,2,1,0.5307210820479087,7,0.5
prod,0.5310248134423948,0,1,1,0.9818149049645711,0,0.5
prod,0.39518447244978483,1,2,1,0.4870081989909244,7,0.5
dev,0.33875025306620826,0,3,0,0.10772731185899254,4,0.5
dev,0.7466052232815423,0,1,0,0.16470994261376515,5,0.5
prod,0.7691305185976564,0,1,1,0.8863185415555858,3,0.5
prod,0.7972067832310786,1,3,1,0.905439582994297,2,0.5
dev,0.638396732209917,0,3,1,0.42581842246701407,8,0.5
dev,0.5928546277057236,1,2,1,0.4950773306421562,7,0.5
dev,0.5420725338912133,1,2,0,0.5013619719708035,9,0.5
staging,0.32601542067582423,1,1,0,0.5418355037552682,0,0.5
prod,0.7293413296520987,0,1,1,0.740661886645256,7,0.5
prod,0.2204613148518078,0,2,1,0.8243757718829852,1,0.5
dev,0.29462127693982054,1,3,1,0.4558253086351596,9,0.5
staging,0.6453080860723961,1,3,0,0.6237607420390924,6,0.5
staging,0.7460114405448026,1,3,0,0.10170285038293536,2,0.5
dev,0.7621167036462689,1,3,0,0.9609848221274055,4,0.5
staging,0.6536465084145087,1,1,1,0.5960249580725734,4,0.9
dev,0.13372292363192795,1,1,0,0.24116245538351955,8,0.5
dev,0.9392781124741234,0,1,1,0.6137596483664065,3,0.5
prod,0.33535680264617823,0,3,0,0.708706106144286,1,0.5
staging,0.5881233474277101,1,3,1,0.7626301538043218,2,0.5
staging,0.7460668629368344,1,2,1,0.5184365218569089,9,0.5
prod,0.8700020097398978,0,3,1,0.36241411901595777,6,0.5
prod,0.8204043335837408,1,1,1,0.18446345609964654,8,0.5
dev,0.9389957697662237,0,1,1,0.21629164338813167,9,0.5
dev,0.5152108557994289,1,1,0,0.9565739367245527,7,0.5
prod,0.7282928377249418,0,3,0,0.31796389671531977,0,0.5
staging,0.9050862656338025,0,1,0,0.7853025297655264,8,0.5
dev,0.9156760170728713,1,2,1,0.4719588268108196,0,0.5
prod,0.8293145340952057,0,1,1,0.9776188784552333,0,0.5
prod,0.17929500372668117,1,1,1,0.47307563026533295,5,0.9
staging,0.8329702406443582,1,2,0,0.7600473646762406,8,0.5
staging,0.4519145264901372,0,3,1,0.7885687900406897,5,0.5
prod,0.9429771441463142,1,3,1,0.3614783119689815,2,0.9
staging,0.8708619748522926,1,3,1,0.602186862934105,9,0.5
dev,0.30699668493627497,0,1,0,0.5424804472636499,1,0.5
prod,0.508293078709955,0,1,1,0.012394953951730292,6,0.5
prod,0.12394256652177457,1,1,1,0.8182953879039884,8,0.5
dev,0.9130306972879456,0,1,0,0.19398734761416714,1,0.5
staging,0.406226388629673,0,3,0,0.6769502955366133,3,0.5
staging,0.6073398984105345,0,1,0,0.7505671353119664,0,0.5
dev,0.3745117700777635,0,2,0,0.07651267025075259,2,0.5
dev,0.1946106388179073,1,3,1,0.9377248261120051,5,0.9
prod,0.8948398678924787,1,3,0,0.5214101749867783,0,0.5
staging,0.40784567057038934,0,2,1,0.34415892157289363,8,0.5
prod,0.6351298710194875,1,2,1,0.05038057451652278,2,0.5
prod,0.9870336159903396,1,3,1,0.8068499637233751,7,0.5
staging,0.20260595669013115,1,1,1,0.3613893663994133,9,0.5
prod,0.7991413194829843,1,3,1,0.7501324208218613,1,0.5
staging,0.7429542034634261,1,2,1,0.25390160350551194,3,0.5
dev,0.8213613174096459,0,2,0,0.1258705422456453,4,0.5
dev,0.7042974602774114,1,3,0,0.46669985440317463,9,0.5
dev,0.8071933048972945,0,1,0,0.8163413274069923,4,0.5
dev,0.4861913321211948,0,3,1,0.2503657359571997,5,0.5
dev,0.7237772977436848,0,2,1,0.7009811923508602,3,0.9
prod,0.42017151934103136,0,3,1,0.5011815949660342,1,0.9
staging,0.5245367115530524,0,3,1,0.6177718312650533,7,0.5
prod,0.8984245321692026,0,3,0,0.31567838295444495,6,0.5
staging,0.48019242029826004,0,1,1,0.009588595016533974,4,0.5
dev,0.1749260715836051,1,1,0,0.34868637373458156,6,0.5
dev,0.604858269789647,1,3,0,0.5752224359318822,5,0.5
dev,0.8284477356231077,1,3,0,0.05935966111442448,2,0.5
prod,0.4616257830441459,0,3,0,0.7015475493182414,4,0.5
prod,0.6743762104533573,1,1,1,0.9359711531565624,3,0.5
staging,0.32383335368841415,1,1,1,0.6875089489466597,3,0.5
dev,0.8708695913886624,1,3,0,0.17487479489766888,6,0.5
dev,0.39731891344682446,0,3,0,0.48424524783769796,7,0.5
prod,0.205189064420345,0,2,1,0.4612182632429177,6,0.5
prod,0.2491822598045444,0,3,0,0.79746513180601,6,0.5
staging,0.3374353201923368,1,3,1,0.059772906725238606,5,0.5
staging,0.8654628434312116,0,3,0,0.1400062675789263,7,0.5
staging,0.32578249086079464,0,1,1,0.996719156300221,2,0.5
dev,0.9569892400644773,1,2,1,0.8779585289009784,5,0.5
dev,0.5692232848028703,1,3,0,0.2414433369092157,8,0.5
prod,0.6432904315259487,1,3,0,0.06534994182592091,3,0.5
staging,0.8960828757144131,0,1,0,0.4447066029814247,0,0.5
staging,0.5284098352937434,1,2,0,0.6184316154832055,6,0.5
staging,0.8540822820288106,1,1,0,0.675079799695992,9,0.5
staging,0.8314136508916171,0,1,1,0.9166377212774262,3,0.5
staging,0.12122287941868871,0,2,0,0.05480881094198775,8,0.5
dev,0.9829101841414462,0,1,0,0.8877901358416932,5,0.5
dev,0.5765105688332737,0,3,1,0.19143165636919568,0,0.5
staging,0.42028590473981353,0,3,1,0.46670350818925477,0,0.9
staging,0.5723628997349614,1,3,1,0.4038659745937181,2,0.5
dev,0.5265225196532879,0,3,1,0.31975111173939874,1,0.9
prod,0.8793854900842587,1,3,1,0.38953532511035605,7,0.5
staging,0.6615625677784559,0,1,0,0.5615739584891275,7,0.5
dev,0.6627355519754156,0,2,0,0.5862364587029336,6,0.5
dev,0.6024185922474236,1,1,0,0.8932393065956336,3,0.9
dev,0.22215439729508993,0,3,1,0.8389509986633867,6,0.5
prod,0.34768254576910285,1,1,0,0.07343798443977767,3,0.5
staging,0.3880929661129088,0,3,1,0.6309869766896672,7,0.5
prod,0.4630508131272397,0,3,0,0.40006912963791885,4,0.5
staging,0.8997229004917953,0,3,1,0.00803178512915581,1,0.5
dev,0.750730761961651,1,2,0,0.7287036037702902,5,0.5
dev,0.9455613298052175,1,2,0,0.13934916655489304,3,0.5
prod,0.9449054323239954,0,1,1,0.28180002232183043,5,0.5
dev,0.17044126396337272,1,3,0,0.15251950685956617,8,0.5
staging,0.8924822574436819,1,2,0,0.32881828198674645,1,0.5
prod,0.7768515886234072,0,3,0,0.059892778982327255,9,0.9
prod,0.6096278810855131,0,2,0,0.140917923312605,3,0.5
dev,0.5601455723600823,1,3,0,0.4832251435218927,0,0.5
dev,0.6881994872848161,1,1,1,0.10282836116774619,9,0.5
staging,0.6414783938950518,1,1,0,0.8223763555778035,6,0.5
staging,0.33246394785814115,1,2,0,0.4700517562252756,5,0.5
prod,0.5514787783988514,0,3,1,0.6939705901880134,4,0.5
staging,0.8405369322728526,1,3,1,0.10225509185063364,7,0.9
prod,0.636723513659528,0,1,0,0.19084262715292233,5,0.5
staging,0.6452612088920938,1,2,0,0.9575078573699809,6,0.5
dev,0.9556325396807315,1,3,1,0.11127315711265806,4,0.5
prod,0.4732555782403931,0,3,0,0.02854096721753374,0,0.5
staging,0.31994063560051117,0,2,1,0.5971428750302088,4,0.5
dev,0.3044414892479028,1,3,1,0.9884860353517577,1,0.5
dev,0.7921298752196582,0,2,0,0.44428587966010014,3,0.5
staging,0.5389156397127541,1,1,0,0.9705967872376918,2,0.5
prod,0.48846077652561526,1,2,0,0.20821021403996653,6,0.9
staging,0.8213154079886832,1,3,0,0.4349730665239837,8,0.5
prod,0.9636857363247896,0,1,0,0.8729240707407879,6,0.9
dev,0.9102991205134673,0,3,1,0.8020227819248344,4,0.9
dev,0.3953467695316616,0,3,0,0.5934887666761326,2,0.9
prod,0.5633173114758923,0,2,1,0.7169169154373382,6,0.5
prod,0.20158069272250018,0,3,0,0.8601452462124651,8,0.9
dev,0.3806890821484614,0,3,0,0.8298997365153042,3,0.5
dev,0.9035164100967301,0,1,1,0.5077819918721601,1,0.5
dev,0.497159436213212,0,1,0,0.7438867886260687,1,0.5
prod,0.741418302058879,0,3,0,0.9441820747090983,2,0.5
prod,0.5396302197439166,1,3,0,0.9734338471648875,6,0.5
staging,0.6996150594938602,1,3,1,0.6544261120943288,6,0.5
staging,0.24286144674076385,0,1,1,0.8405565983727837,4,0.5
prod,0.5796881387720677,1,1,1,0.8542746939882929,9,0.5
dev,0.6578040389229353,0,1,1,0.9511446218995372,6,0.5
staging,0.6561241489921164,0,1,0,0.9471698939065335,6,0.5
prod,0.47850932088640086,1,1,0,0.18285240226182042,3,0.5
prod,0.5432877411958442,1,2,1,0.011983336950909806,3,0.5
prod,0.8567672958499691,1,3,0,0.4449582336973733,4,0.9
dev,0.9894841864877186,0,2,0,0.47910675302938754,5,0.5
prod,0.6858634345269691,0,2,0,0.22145938885443905,4,0.5
dev,0.5833118939700116,1,3,1,0.1319196296358044,7,0.5
staging,0.5924948816635546,0,2,0,0.39412020487408705,3,0.5
staging,0.7209673563362774,0,1,0,0.028812173377632533,7,0.5
dev,0.47504529279105,0,1,1,0.157044507698603,5,0.5
staging,0.13027746169206358,0,3,0,0.05151747335789325,4,0.5
staging,0.7131389879135177,1,2,1,0.2856935399469842,1,0.5
dev,0.8270358049559577,1,1,1,0.08703582054770909,2,0.5
prod,0.9699587083057727,1,3,0,0.07634616135331662,1,0.5
staging,0.156491468400957,1,2,1,0.6350828734990988,9,0.5
staging,0.11308986876900276,1,3,0,0.46707861403468387,2,0.5
staging,0.933365816435264,0,3,0,0.4710095336659541,4,0.5
staging,0.39243930255646364,0,1,0,0.8362579991421382,8,0.5
prod,0.9140478839643563,1,2,0,0.8690685537955162,0,0.5
prod,0.5211821184275954,1,1,1,0.0921458102973799,6,0.5
dev,0.14121386015040022,0,3,0,0.675184962154973,3,0.9
dev,0.440818714486794,0,1,0,0.8790528620436721,1,0.9
dev,0.19218777746934373,1,1,1,0.36409233408156494,3,0.5
prod,0.24976093827610432,0,2,0,0.28906627413781016,2,0.5
prod,0.32522101481880983,0,2,1,0.23189086648443558,5,0.5
staging,0.6244610681894053,1,2,1,0.08198128921264292,8,0.5
staging,0.3187350052854545,0,2,0,0.6180048282913531,2,0.5
staging,0.5875204085405212,0,1,0,0.759460720255548,5,0.5
staging,0.8388230080215565,0,1,0,0.28620667225881347,5,0.5
staging,0.9319064078547286,1,2,0,0.8869464778096801,2,0.5
prod,0.8663972624355291,1,3,0,0.3697522173760627,9,0.5
staging,0.7548202742387236,1,2,0,0.3123714590393152,3,0.5
dev,0.4972473629450088,1,3,1,0.868781032357277,0,0.5
dev,0.2458093874793416,1,1,1,0.41698473074876397,2,0.5
staging,0.40041225084914,1,1,0,0.8646748660407059,8,0.5
dev,0.30337774262725836,0,1,1,0.24463409410296122,8,0.5
staging,0.7113493170218228,0,1,1,0.7045346758597238,0,0.5
prod,0.34322547531116004,0,1,0,0.8116521973991724,9,0.5
prod,0.11881296437376948,0,2,0,0.5001786461992519,7,0.5
dev,0.8875516012064725,1,3,1,0.57470337041738,4,0.5
prod,0.502948631914812,0,2,0,0.7921199160024922,6,0.9
dev,0.7186299780966962,0,3,1,0.0833588187988844,5,0.9
prod,0.8752364920417307,1,1,1,0.5116633567711626,7,0.5
prod,0.9353906599724828,0,1,1,0.2023648762513296,0,0.5
prod,0.6569958701513413,1,1,0,0.21368434909293887,1,0.9
dev,0.2877394297438578,1,2,0,0.7984844689167382,3,0.5
prod,0.21956798739013988,0,3,1,0.4852023556236834,0,0.5
dev,0.22815428529915444,1,1,1,0.5975741826701993,3,0.5
staging,0.9836094220189595,0,2,1,0.0828664177103896,5,0.5
staging,0.9053226213149268,0,1,0,0.20478726174668516,9,0.5
prod,0.3992638749143289,1,3,0,0.4881026801628785,1,0.5
staging,0.29889603210022203,0,2,1,0.5200810091901552,2,0.5
prod,0.2897451989727907,0,2,0,0.8112163307670072,4,0.5
dev,0.8808715576396385,1,2,1,0.19972755108505535,5,0.5
staging,0.6570188266577238,0,2,0,0.002724862356259794,3,0.5
dev,0.9068043134652448,0,1,0,0.7889096924997752,5,0.5
prod,0.911955156370205,1,3,1,0.7408633915811206,8,0.5
prod,0.9768586241266113,1,3,0,0.3858678775312909,9,0.9
dev,0.5693866845862517,1,2,1,0.6485570722752296,7,0.5
dev,0.7046968871161976,0,3,1,0.9213620736814538,2,0.5
prod,0.23796132962796918,0,2,0,0.9111284951870673,4,0.5
prod,0.47540562180950297,1,3,0,0.4895514167962911,3,0.5
dev,0.7024397987331749,0,2,0,0.947277507404905,6,0.5
prod,0.7630599293530806,1,1,1,0.14123932433616704,7,0.5
dev,0.39095867550272567,1,2,1,0.350919510739216,8,0.5
staging,0.6182859678814333,1,1,0,0.8977341794980426,2,0.5
prod,0.17771364503336673,1,1,1,0.24406094109920962,1,0.5
dev,0.8974236933640826,1,2,0,0.3057511772584417,9,0.5
prod,0.6775358568241752,1,2,1,0.29929779464458806,6,0.5
dev,0.38299279282556775,0,2,0,0.43945265042523807,6,0.5
dev,0.5514279074861759,1,3,0,0.5410718743905135,7,0.5
prod,0.11325482911629592,1,1,1,0.28245863661440673,3,0.5
prod,0.9567678122795724,1,1,1,0.48055081090515916,5,0.5
prod,0.6496051027644416,1,3,0,0.3361173305700751,0,0.5
staging,0.5229949240658618,0,3,1,0.06463663997336655,2,0.9
prod,0.6976148240302581,0,2,1,0.5507475732989847,9,0.9
dev,0.3879320723669516,1,3,0,0.4661119039689591,1,0.9
prod,0.6089477591059429,0,2,0,0.40719338476422773,3,0.5
staging,0.6260244365620945,1,1,1,0.19178376349422432,9,0.5
staging,0.40404301806319953,1,2,0,0.1323327917525997,6,0.5
dev,0.4602078704549747,0,3,1,0.4763046493565958,2,0.5
dev,0.46487229517660233,1,1,0,0.093452962621425,1,0.9
prod,0.22759141882385026,0,3,0,0.12047719175416804,9,0.5
staging,0.10945515163598996,1,3,0,0.7299321007254982,0,0.5
staging,0.17581439742231603,0,2,0,0.754595174405241,6,0.5
dev,0.858537769141497,1,1,0,0.6751055284264015,5,0.5
staging,0.4376248270138806,0,1,0,0.686743918363103,4,0.5
staging,0.20627787908435471,1,2,1,0.20453865706237417,3,0.5
prod,0.321995818668219,0,3,0,0.07404439943532293,3,0.5
dev,0.21598307484522467,0,1,0,0.5063248049452952,1,0.5
prod,0.1258275160835963,0,3,0,0.7415120381417691,2,0.5
staging,0.6273862626054144,1,3,1,0.4400538688198128,2,0.5
staging,0.8092495852714646,0,2,0,0.28264262492989034,9,0.5
prod,0.9912354869152505,1,2,0,0.7454568431950941,1,0.5
staging,0.5827639221485089,0,2,1,0.3559357242126272,6,0.5
dev,0.36567807431121047,0,2,1,0.4977151340422231,3,0.5
prod,0.292518140492803,0,1,1,0.5803551742636748,0,0.5
staging,0.8100963409142409,1,1,0,0.6964180833218738,6,0.5
dev,0.9120155135136093,1,3,0,0.8690428476987884,4,0.5
staging,0.5154898047459073,0,2,1,0.15311040084179384,6,0.5
prod,0.7374028478617741,0,1,0,0.9529974124275836,8,0.5
staging,0.7188836541657804,1,3,1,0.10027313072356014,6,0.5
dev,0.5467499448668703,0,2,0,0.5997009713022289,6,0.5
prod,0.9873647631242487,0,1,1,0.810256850103566,9,0.5
prod,0.9630999535686905,0,1,1,0.4478743451794087,0,0.5
staging,0.9208475089461412,0,2,0,0.013643073767967362,1,0.9
dev,0.9955163145146432,0,2,1,0.09430765590445855,5,0.5
prod,0.6010683939933896,1,3,1,0.6057024856701493,8,0.9
prod,0.5938932481459839,0,1,0,0.04896988891744425,9,0.5
dev,0.7313150417905604,1,2,1,0.1817158751633592,4,0.5
staging,0.24845080832063823,1,1,1,0.14252931534633106,4,0.5
staging,0.11967368885164742,0,1,1,0.842353081332435,4,0.9
prod,0.9647491498102413,0,3,1,0.11124182377825453,8,0.9
staging,0.8216281732250537,0,1,0,0.012463200268607255,9,0.5
staging,0.34924999791359296,0,3,0,0.4545501101264966,8,0.5
dev,0.27076271408699154,1,1,1,0.8117661791855487,6,0.5
prod,0.4693552800293943,0,2,1,0.5011372473119327,7,0.9
dev,0.9165957554683916,0,3,0,0.8675770222980462,2,0.5
staging,0.9881099121365018,1,2,1,0.7601763644933843,1,0.5
prod,0.446462015514682,1,2,0,0.04590360627322165,5,0.5
prod,0.38204716149155993,0,3,0,0.13271026986385792,5,0.5
staging,0.7177371390678011,1,2,1,0.6727036494662998,6,0.5
prod,0.5398663891518726,0,3,1,0.11598390780077483,0,0.5
dev,0.9405745344159985,0,1,0,0.6742859499712317,0,0.9
dev,0.9661611136611639,1,2,0,0.29350148285232525,5,0.5
staging,0.1655273747178443,0,2,1,0.16127451290156014,0,0.5
staging,0.7916993209492841,0,2,1,0.02489442847298673,9,0.9
dev,0.6003905186002002,1,1,1,0.06847433898730937,5,0.5
dev,0.9897578985661326,1,2,1,0.8734859947551644,3,0.5
dev,0.42476865453263213,0,3,0,0.5499123038223663,7,0.5
dev,0.18389247347663235,0,1,0,0.10442584043254122,4,0.5
prod,0.6457245254675396,0,2,0,0.8340600604078379,3,0.9
dev,0.9266190848511968,0,2,1,0.8201970061096582,2,0.5
staging,0.4879273145032509,0,1,0,0.7220181999602393,9,0.5
staging,0.5807470372447475,1,2,0,0.7210643804510977,9,0.5
prod,0.4141066805135316,0,3,1,0.41909503435470286,3,0.9
prod,0.83978311954327,1,2,1,0.6522809434584071,4,0.5
staging,0.7952296356570074,0,3,1,0.14959076258076098,7,0.5
