environment,severity_weight,public_exposure,privilege_level,encryption_disabled,port_risk,history_incidents,mitre_tactic_score,env_encoded,env_prod
staging,0.37532834674149085,0,1,0,0.6866942384517786,0.4444444444444444,0.0,2,0
staging,0.1181335956145544,1,2,1,0.20425832586446277,0.3333333333333333,0.0,2,0
prod,0.24678040482709745,0,3,0,0.07370164944850688,0.3333333333333333,0.0,1,1
dev,0.1289231280924824,0,1,0,0.5061888258913143,0.1111111111111111,0.0,0,0
prod,0.02869471917709708,0,3,0,0.7414885552430132,0.2222222222222222,0.0,1,1
staging,0.5862913425244398,1,3,1,0.43988619065778106,0.2222222222222222,0.0,2,0
staging,0.7884737894113603,0,2,0,0.28239965288610264,1.0,0.0,2,0
prod,0.9907925107119017,1,2,0,0.7454352471989373,0.1111111111111111,0.0,1,1
staging,0.5366834620175774,0,2,1,0.3557278101597082,0.6666666666666666,0.0,2,0
dev,0.2953431672465299,0,2,1,0.49757503675928405,0.3333333333333333,0.0,0,0
prod,0.21400926101051437,0,1,1,0.580254605855948,0.0,0.0,1,1
staging,0.7894151508978992,1,1,0,0.6963730308146312,0.6666666666666666,0.0,2,0
dev,0.9027214921587442,1,3,0,0.869080366094843,0.4444444444444444,0.0,0,0
staging,0.4618929794220724,0,2,1,0.15280547017470167,0.6666666666666666,0.0,2,0
prod,0.7085997996624367,0,1,0,0.9530750884700258,0.8888888888888888,0.0,1,1
staging,0.6880115037876038,1,3,1,0.09994292661938513,0.6666666666666666,0.0,2,0
dev,0.4966457351016218,0,2,0,0.5996096564911239,0.6666666666666666,0.0,0,0
prod,0.9864893208448323,0,1,1,0.8102662496318545,1.0,0.0,1,1
prod,0.9595134661355432,0,1,1,0.44771040775411053,0.0,0.0,1,1
staging,0.9125402638674432,0,2,0,0.013271432260060962,0.1111111111111111,1.0,2,0
dev,0.9955516242376982,0,2,1,0.09397459835891207,0.5555555555555556,0.0,0,0
prod,0.5570330457176755,1,3,1,0.605614041539067,0.8888888888888888,1.0,1,1
prod,0.5490562391635422,0,1,0,0.04861514514172615,1.0,0.0,1,1
dev,0.7018318185785807,1,2,1,0.18142462723676206,0.4444444444444444,0.0,0,0
staging,0.16501839844551291,1,1,1,0.14221932347153568,0.4444444444444444,0.0,2,0
staging,0.02185334055695899,0,1,1,0.8423778333208098,0.4444444444444444,1.0,2,0
prod,0.9613469228580168,0,3,1,0.1109168662845342,0.8888888888888888,1.0,1,1
staging,0.8022354053588335,0,1,0,0.012090994396596035,1.0,0.0,2,0
staging,0.2770796238611785,0,3,0,0.4543893658927655,0.8888888888888888,0.0,2,0
dev,0.1898231564166143,1,1,1,0.8117763006650944,0.6666666666666666,0.0,0,0
prod,0.41060396217323625,0,2,1,0.5009987869145521,0.7777777777777777,1.0,1,1
dev,0.9078134728405912,0,3,0,0.867613839551783,0.2222222222222222,0.0,0,0
staging,0.9873177234517138,1,2,1,0.7601618092261408,0.1111111111111111,0.0,2,0
prod,0.3851528917267042,1,2,0,0.04554739581496462,0.5555555555555556,0.0,1,1
prod,0.3135411307001372,0,3,0,0.13239558128486761,0.5555555555555556,0.0,1,1
staging,0.6867368914880809,1,2,1,0.6726472537301079,0.6666666666666666,0.0,2,0
prod,0.4889930973001213,0,3,1,0.11566121856886888,0.0,0.0,1,1
dev,0.9344713394731617,0,1,0,0.6742303110904218,0.0,1.0,0,0
dev,0.9629166418211946,1,2,0,0.293263704881999,0.5555555555555556,0.0,0,0
staging,0.07283014154852326,0,2,1,0.16097348734107206,0.0,0.0,2,0
staging,0.7689626789128107,0,2,1,0.024528168779935636,1.0,1.0,2,0
dev,0.5562794330393723,1,1,1,0.06812892469607396,0.5555555555555556,0.0,0,0
dev,0.9891498351930735,1,2,1,0.873525638423727,0.3333333333333333,0.0,0,0
dev,0.36103578696773087,0,3,0,0.5497971737999119,0.7777777777777777,0.0,0,0
dev,0.09324712585266441,0,1,0,0.10409762267715598,0.4444444444444444,0.0,0,0
prod,0.6066784926257733,0,2,0,0.8340808456291542,0.3333333333333333,1.0,1,1
dev,0.9189566831969224,0,2,1,0.8202111602724471,0.2222222222222222,0.0,0,0
staging,0.43125100259098803,0,1,0,0.7219853926529421,1.0,0.0,2,0
staging,0.5344412357184322,1,2,0,0.7210311169071838,1.0,0.0,2,0
prod,0.3491825778421895,0,3,1,0.41891733103840023,0.3333333333333333,1.0,1,1
prod,0.822418757427342,1,2,1,0.6522147790120946,0.4444444444444444,0.0,1,1
staging,0.7728874266597715,0,3,1,0.14928414837937667,0.7777777777777777,0.0,2,0
prod,0.6184991028396678,0,2,0,0.6067108386353383,0.0,0.0,1,1
staging,0.060120414014281934,0,3,0,0.848802344760191,0.7777777777777777,0.0,2,0
dev,0.615696043488743,1,2,0,0.855252552393091,0.2222222222222222,0.0,0,0
staging,0.8082602624943702,0,1,1,0.8840879698956579,0.3333333333333333,0.0,2,0
prod,0.911205138888925,1,3,1,0.680705343238079,1.0,0.0,1,1
staging,0.5234545529880162,1,3,0,0.5515690147923613,0.0,0.0,2,0
dev,0.16169028397719176,0,1,0,0.9722527698227461,0.4444444444444444,0.0,0,0
staging,0.06575520069647307,0,2,0,0.5443542666494275,0.6666666666666666,0.0,2,0
prod,0.16555363555248298,1,3,1,0.06762484634608822,0.8888888888888888,0.0,1,1
staging,0.4114461210828725,1,2,0,0.4413848641530549,0.0,1.0,2,0
staging,0.3743179563381089,0,2,1,0.1887769765661884,0.0,0.0,2,0
staging,0.2183352636417884,1,3,1,0.777393342811013,0.2222222222222222,0.0,2,0
dev,0.5883116077202944,0,3,0,0.4239516056749275,0.4444444444444444,0.0,0,0
staging,0.8800276413664391,1,3,0,0.5440379490312243,0.5555555555555556,0.0,2,0
prod,0.8726386980860598,0,1,1,0.5343591945932175,0.4444444444444444,0.0,1,1
dev,0.7480334619136184,0,3,0,0.4282036847734855,1.0,0.0,0,0
prod,0.9164403355327003,1,2,1,0.4620996009291286,1.0,0.0,1,1
dev,0.06342602240468152,1,3,0,0.59162622622721,0.4444444444444444,0.0,0,0
prod,0.6754936131344604,0,3,1,0.24495662563946044,0.6666666666666666,0.0,1,1
dev,0.35668306405539574,1,3,1,0.28556098860361384,0.2222222222222222,0.0,0,0
dev,0.10861432933489913,1,1,1,0.9739724755857018,0.5555555555555556,0.0,0,0
dev,0.7762979849970212,1,2,0,0.22424666484257577,0.3333333333333333,0.0,0,0
prod,0.03198374676605255,1,2,0,0.09444601592791411,0.2222222222222222,0.0,1,1
dev,0.4801723125607842,1,1,0,0.6994052229337651,1.0,0.0,0,0
prod,0.3944581981226448,1,1,1,0.29493280157804186,0.6666666666666666,0.0,1,1
staging,0.408627427586027,1,2,0,0.5429099602998857,0.7777777777777777,0.0,2,0
prod,0.7794521089295914,1,1,0,0.49965260174563186,0.5555555555555556,0.0,1,1
prod,0.8788422624714852,0,2,1,0.07173518204064229,0.2222222222222222,1.0,1,1
dev,0.2680749343450697,1,2,0,0.6269919885622032,0.4444444444444444,0.0,0,0
staging,0.36556884959900227,0,1,1,0.4631216693484468,0.5555555555555556,0.0,2,0
prod,0.457133030664424,0,1,0,0.5610063987948326,1.0,0.0,1,1
prod,0.30201130454091485,0,2,0,0.583903746712434,0.1111111111111111,0.0,1,1
dev,0.9240158849347292,1,3,0,0.47432054254751277,0.3333333333333333,0.0,0,0
prod,0.03339385787945791,0,1,0,0.11099303890359964,1.0,0.0,1,1
prod,0.0814467473963872,1,1,0,0.1592480287003763,0.0,0.0,1,1
staging,0.5536267027132034,1,3,1,0.22257464932575236,0.0,0.0,2,0
prod,0.8720485415689445,0,2,0,0.28139068792904476,0.8888888888888888,0.0,1,1
dev,0.744846820816119,1,2,1,0.9694387709288099,0.4444444444444444,0.0,0,0
staging,0.16712848729272256,0,1,1,0.6240284341523304,0.8888888888888888,0.0,2,0
prod,0.4565554450135144,1,2,0,0.8625440955986584,0.7777777777777777,0.0,1,1
staging,0.8871063749989667,0,3,0,0.0959584911914443,0.1111111111111111,1.0,2,0
prod,0.5905654029937194,1,2,0,0.323158959292502,0.3333333333333333,0.0,1,1
dev,0.5980660328966709,1,1,1,0.9035996443463747,0.3333333333333333,1.0,0,0
staging,0.9365052974055784,0,3,1,0.12353438511776905,0.1111111111111111,0.0,2,0
staging,0.3372882649354108,0,3,1,0.0367895576525619,0.1111111111111111,0.0,2,0
prod,0.7452025724708202,0,3,1,0.8800134721550019,0.7777777777777777,0.0,1,1
prod,0.9793742350173288,1,2,1,0.8381923790628629,0.2222222222222222,0.0,1,1
staging,0.6470060829374522,0,3,1,0.8348997897702716,0.2222222222222222,0.0,2,0
staging,0.3546604826128928,0,3,1,0.8972388348696605,0.8888888888888888,0.0,2,0
dev,0.8409534863313335,1,3,1,0.6631891716902624,0.7777777777777777,0.0,0,0
prod,0.12881181518844442,0,1,1,0.8436180763019818,1.0,0.0,1,1
staging,0.2700657176687659,1,2,1,0.238110672072081,0.8888888888888888,0.0,2,0
staging,0.35482212732788254,1,1,0,0.35545579634241187,0.1111111111111111,0.0,2,0
prod,0.4730991100451888,1,3,1,0.1572773506471507,0.5555555555555556,0.0,1,1
prod,0.6130744588066974,0,3,1,0.9328939983663597,1.0,0.0,1,1
prod,0.8470393505003581,0,3,1,0.4438154773569052,0.4444444444444444,0.0,1,1
prod,0.5315160309802951,1,2,0,0.38274192535939355,1.0,0.0,1,1
dev,0.8742285744538707,1,2,1,0.5390486541217082,0.0,0.0,0,0
prod,0.2334699372619614,0,3,0,0.6957327462969805,0.4444444444444444,0.0,1,1
prod,0.26556064278643876,1,1,0,0.8539998728744489,0.3333333333333333,0.0,1,1
dev,0.8567951316286897,0,1,1,0.06131858819609875,0.4444444444444444,0.0,0,0
staging,0.590430137855358,1,1,0,0.7479695905036905,0.3333333333333333,0.0,2,0
dev,0.2903613916999689,0,2,1,0.22826949656024229,0.2222222222222222,0.0,0,0
dev,0.607105403709935,1,1,1,0.5628944997029897,1.0,0.0,0,0
dev,0.31143104502376456,0,1,1,0.6923711611688035,0.8888888888888888,0.0,0,0
dev,0.7981931849304426,1,1,0,0.5340572290349146,1.0,0.0,0,0
prod,0.9959214023623736,1,2,1,0.41865389419980537,0.5555555555555556,0.0,1,1
dev,0.6770593809959745,1,3,1,0.4318113508701941,0.8888888888888888,1.0,0,0
staging,0.1370308318541053,0,3,0,0.04943730269879008,0.3333333333333333,1.0,2,0
staging,0.34529604436838884,1,2,1,0.6928230623947763,0.2222222222222222,1.0,2,0
dev,0.5902964467050518,0,3,0,0.885743202465045,0.1111111111111111,0.0,0,0
staging,0.05654418563359302,1,2,0,0.9407067662372777,0.0,0.0,2,0
dev,0.9104670090402532,0,1,1,0.7477731337054943,0.6666666666666666,0.0,0,0
prod,0.7508843694321882,1,2,1,0.12198577543206572,1.0,0.0,1,1
prod,0.9801529108189616,0,3,0,0.25074001419568187,0.6666666666666666,0.0,1,1
dev,0.48525970990392553,0,3,0,0.8860698190020132,0.2222222222222222,0.0,0,0
staging,0.4110128021952485,1,3,1,0.44753973142843984,0.5555555555555556,0.0,2,0
prod,0.9230669742769168,1,2,1,0.6387235620584147,0.0,0.0,1,1
prod,0.49701950075355184,1,2,1,0.8576267214008718,0.7777777777777777,0.0,1,1
prod,0.38547613062441416,1,2,0,0.007859026240420975,0.7777777777777777,0.0,1,1
prod,0.6719877863894143,0,3,0,0.4506822766796016,0.0,0.0,1,1
prod,0.10605167713849654,1,2,1,0.7977959753601253,0.8888888888888888,1.0,1,1
dev,0.581218442663023,0,1,1,0.9190948616049573,0.4444444444444444,0.0,0,0
dev,0.812288886474589,0,3,1,0.9474738899744195,0.5555555555555556,0.0,0,0
prod,0.21948977929641716,0,1,0,0.461814368592555,0.6666666666666666,0.0,1,1
dev,0.9003142359193169,1,3,1,0.732653334644466,0.4444444444444444,0.0,0,0
dev,0.814413923316628,0,3,1,0.7569663158993039,0.6666666666666666,1.0,0,0
staging,0.3252766574007918,0,3,0,0.19021440849892937,0.7777777777777777,1.0,2,0
staging,0.8290421320657639,0,2,1,0.2649387267148102,0.3333333333333333,0.0,2,0
staging,0.6165454806304994,1,1,0,0.7540082967932451,0.6666666666666666,0.0,2,0
prod,0.3290676112755795,1,2,0,0.4284458484890711,0.6666666666666666,0.0,1,1
dev,0.7754773241336853,0,3,0,0.16659295081175254,0.8888888888888888,0.0,0,0
staging,0.37025659346177575,0,3,0,0.31649020162801117,0.2222222222222222,0.0,2,0
dev,0.8421968000820805,0,2,0,0.6636767396743112,0.2222222222222222,0.0,0,0
staging,0.39227948985454497,1,1,1,0.8242972782012808,0.4444444444444444,0.0,2,0
staging,0.36937781815011217,0,2,0,0.36021630197237564,0.2222222222222222,0.0,2,0
prod,0.7590760734806435,1,2,1,0.358605744975639,1.0,0.0,1,1
staging,0.9286717237617109,1,3,0,0.5053964849692405,0.8888888888888888,0.0,2,0
prod,0.6508726219112788,1,1,0,0.8789181769551622,0.2222222222222222,0.0,1,1
staging,0.6670942188093649,1,2,1,0.7195442177230438,0.5555555555555556,0.0,2,0
dev,0.15933305399769154,1,2,1,0.9853739432828565,0.4444444444444444,0.0,0,0
dev,0.10862292605036715,1,2,0,0.43498575718067667,0.5555555555555556,0.0,0,0
prod,0.11115724894823391,0,1,0,0.6818493195228149,0.6666666666666666,0.0,1,1
staging,0.3223370412174074,0,2,1,0.638594235256592,0.7777777777777777,0.0,2,0
prod,0.6534793464099188,1,3,1,0.579334506749576,0.0,0.0,1,1
dev,0.7476878793599306,1,2,1,0.6460466792086365,0.5555555555555556,0.0,0,0
staging,0.31487800999839294,0,2,0,0.06531744552309086,0.8888888888888888,0.0,2,0
dev,0.27591118982425555,0,3,1,0.10549161967544902,0.0,0.0,0,0
staging,0.4304846429618977,1,2,1,0.38981020335342953,0.7777777777777777,0.0,2,0
staging,0.3671286367395761,1,2,0,0.9010856728391584,1.0,0.0,2,0
dev,0.07842445051106565,0,2,1,0.45196387613392974,0.6666666666666666,0.0,0,0
staging,0.12806509444339648,1,1,1,0.4737722691340792,0.0,0.0,2,0
prod,0.26078672335432446,1,2,1,0.5702467302201393,0.7777777777777777,1.0,1,1
dev,0.04640497563897179,0,1,1,0.8507639034009145,1.0,0.0,0,0
staging,0.9933449861509013,0,3,1,0.19654880672253944,0.7777777777777777,0.0,2,0
prod,0.3094468430007507,0,1,1,0.12643180681859587,1.0,0.0,1,1
staging,0.45619729080959937,0,3,1,0.2976518781934637,0.6666666666666666,0.0,2,0
dev,0.7654111100357052,0,1,1,0.05098779230656248,0.4444444444444444,0.0,0,0
prod,0.21052731303003264,0,1,1,0.299056593281072,0.8888888888888888,0.0,1,1
dev,0.5011339466492459,0,2,1,0.8565487665569939,0.6666666666666666,0.0,0,0
staging,0.008647523228960244,0,1,0,0.7756267392474215,0.2222222222222222,0.0,2,0
staging,0.4129584397406364,1,2,0,0.0136343445458338,0.2222222222222222,1.0,2,0
staging,0.7569332414920039,0,1,1,0.44201402916179167,0.8888888888888888,0.0,2,0
staging,0.7697587274178979,1,2,1,0.6607497767300425,0.0,0.0,2,0
staging,0.09898663156127917,1,1,1,0.09295462295911881,0.6666666666666666,0.0,2,0
dev,0.9708018905965919,1,2,0,0.25557852144438764,0.4444444444444444,1.0,0,0
prod,0.5118882512607207,0,1,1,0.7039605690911582,0.6666666666666666,0.0,1,1
staging,0.3063831122016509,1,1,1,0.4475245092390132,0.2222222222222222,1.0,2,0
dev,0.09381934965265708,0,1,1,0.6378475182514846,1.0,0.0,0,0
dev,0.4386307994782699,0,1,1,0.9516732102758486,0.3333333333333333,0.0,0,0
prod,0.30268440843578825,0,3,0,0.4683717063751707,0.8888888888888888,0.0,1,1
staging,0.7040231734495354,0,2,0,0.6539397116948881,0.4444444444444444,0.0,2,0
staging,0.18220639460368304,0,1,0,0.11524238973300781,0.5555555555555556,0.0,2,0
dev,0.7357301574142544,1,1,0,0.7833783299256858,0.8888888888888888,0.0,0,0
prod,0.3575403838208895,1,2,0,0.43967046276334565,0.4444444444444444,1.0,1,1
prod,0.6987677771427662,0,1,1,0.4638862117991819,0.4444444444444444,0.0,1,1
dev,0.3340735999107338,0,3,1,0.5419011277807027,0.7777777777777777,0.0,0,0
prod,0.4104152091355163,1,3,1,0.042969076259859816,0.5555555555555556,0.0,1,1
dev,0.888615360883218,1,2,0,0.2290191969362291,0.5555555555555556,0.0,0,0
staging,0.17230798891085786,1,3,1,0.6640788845948155,0.7777777777777777,1.0,2,0
prod,0.4578676758964322,1,2,0,0.5219690219794179,0.7777777777777777,0.0,1,1
staging,0.3917297632552036,0,3,1,0.6314196281285701,0.8888888888888888,0.0,2,0
dev,0.2742035828059781,0,1,1,0.9293097464014135,0.3333333333333333,0.0,0,0
dev,0.2701890208142164,0,1,0,0.7410226724624975,0.2222222222222222,0.0,0,0
prod,0.8374724421538485,1,3,0,0.4283359602110634,0.0,0.0,1,1
prod,0.6517498568670353,1,1,1,0.8018299049411638,0.6666666666666666,0.0,1,1
prod,0.38903875712033054,0,1,0,0.11439814955099896,0.6666666666666666,0.0,1,1
dev,0.43192236296065134,1,1,0,0.546489111979684,0.6666666666666666,0.0,0,0
dev,0.5054478556409383,1,1,1,0.7816894955342899,0.2222222222222222,0.0,0,0
staging,0.2661725218612652,1,3,1,0.5286338401782026,0.5555555555555556,0.0,2,0
dev,0.10999337492508697,1,2,0,0.8957345014435496,0.4444444444444444,0.0,0,0
staging,0.9744790220959229,1,1,0,0.21567510601236495,0.2222222222222222,0.0,2,0
staging,0.031970091407740694,1,3,1,0.23458675605508378,0.5555555555555556,1.0,2,0
prod,0.05757046399207007,1,3,0,0.5360292756792313,0.2222222222222222,0.0,1,1
staging,0.5712776176685085,0,3,1,0.30871910111371753,0.5555555555555556,1.0,2,0
staging,0.4293926467101147,0,2,1,0.6879131319964857,0.4444444444444444,0.0,2,0
staging,0.5539271489684571,0,3,1,0.3506569722671186,0.8888888888888888,0.0,2,0
staging,0.4543928122249197,0,1,1,0.7248745887052898,1.0,0.0,2,0
dev,0.38854772613045624,0,2,0,0.6963514836693391,1.0,0.0,0,0
staging,0.0688236620458403,1,1,0,0.22281158587551675,0.7777777777777777,1.0,2,0
prod,0.06575728148908559,1,2,0,0.10753713995067628,1.0,0.0,1,1
dev,0.9209357964177874,1,2,0,0.4253559951757241,0.4444444444444444,1.0,0,0
staging,0.26720983863038195,0,3,1,0.24719162203420958,0.4444444444444444,0.0,2,0
prod,0.4206309441752345,1,2,0,0.11264306763443808,0.0,0.0,1,1
staging,0.11911696829620004,1,3,1,0.37805042641969794,0.6666666666666666,0.0,2,0
dev,0.8734248580876144,1,2,0,0.5840832931411482,0.7777777777777777,0.0,0,0
dev,0.4632650141064547,0,1,1,0.1767216825472656,0.2222222222222222,0.0,0,0
prod,0.7374705656547953,0,3,0,0.9558281788958624,0.5555555555555556,0.0,1,1
dev,0.13044609230251047,1,3,0,0.24677243905400506,0.1111111111111111,0.0,0,0
staging,0.6263576890141076,0,1,1,0.9991779662334255,0.2222222222222222,0.0,2,0
dev,0.15553226032365813,0,1,1,0.5034523264909927,0.6666666666666666,0.0,0,0
prod,0.8555933701299686,1,2,0,0.9859045917060276,0.7777777777777777,0.0,1,1
staging,0.5191196237546434,0,3,0,0.8116967422637538,0.0,1.0,2,0
prod,0.9824852799673492,0,3,0,0.6863010417828462,0.5555555555555556,0.0,1,1
staging,0.794792491967775,1,1,0,0.6654956617099933,0.7777777777777777,0.0,2,0
staging,0.7810319608935138,0,3,1,0.7465448830991751,0.6666666666666666,0.0,2,0
prod,0.984041832522308,1,2,0,0.46175784644950973,0.3333333333333333,0.0,1,1
staging,0.30130051213438436,0,2,0,0.5808889169685928,0.2222222222222222,0.0,2,0
prod,0.19753044759838023,0,3,0,0.1005054471080822,0.3333333333333333,0.0,1,1
staging,0.10373649664097644,1,2,0,0.28605754728173616,0.1111111111111111,0.0,2,0
prod,0.6274911855329907,1,3,1,0.04208996935679407,1.0,0.0,1,1
prod,0.4060869076156278,1,1,1,0.487518695886495,0.0,0.0,1,1
dev,0.6235827009237438,1,2,1,0.2791785771701616,0.1111111111111111,0.0,0,0
dev,0.5826427545931852,0,1,1,0.05040128309234673,0.1111111111111111,0.0,0,0
prod,0.39974475846193636,0,2,1,0.9468326532153034,0.3333333333333333,0.0,1,1
staging,0.5581939736092106,0,3,0,0.880089425723705,0.0,0.0,2,0
dev,0.9374035984480512,1,3,1,0.18836330278359384,1.0,0.0,0,0
dev,0.5767910143399548,0,3,1,0.098129179862963,0.4444444444444444,0.0,0,0
dev,0.07598873091581011,0,3,1,0.37956366971345484,0.1111111111111111,1.0,0,0
dev,0.4860927276578605,1,2,1,0.07293060069832054,0.7777777777777777,0.0,0,0
prod,0.263062920694692,0,3,0,0.644724969067931,0.6666666666666666,0.0,1,1
dev,0.8328164052731126,1,1,0,0.0059449528931931695,0.6666666666666666,0.0,0,0
dev,0.8335835451506926,0,3,1,0.6516283383365858,0.7777777777777777,0.0,0,0
staging,0.8288562858773555,1,3,0,0.9381743655527662,0.2222222222222222,0.0,2,0
prod,0.9140498071443003,0,3,1,0.8951447632892905,0.6666666666666666,0.0,1,1
staging,0.7498421778204889,1,1,1,0.783622327767791,0.6666666666666666,0.0,2,0
dev,0.10436062527709179,1,3,0,0.7431876459057316,0.5555555555555556,0.0,0,0
dev,0.6089071104407816,0,2,1,0.9810867137515569,0.6666666666666666,0.0,0,0
dev,0.056312233007841814,1,2,1,0.03191595137322934,0.2222222222222222,0.0,0,0
staging,0.8839498346530171,0,2,0,0.5086161435430452,0.3333333333333333,0.0,2,0
dev,0.7010830840503888,0,1,1,0.7539993295821469,0.2222222222222222,0.0,0,0
dev,0.9891175934659219,0,2,0,0.5598959753763002,1.0,0.0,0,0
staging,0.9673566323402253,0,3,1,0.040911874609158294,0.6666666666666666,0.0,2,0
staging,0.5566971049519166,0,3,1,0.21497251111954876,0.4444444444444444,0.0,2,0
dev,0.11545861111310025,0,1,0,0.4074613947837546,0.7777777777777777,0.0,0,0
dev,0.14334015090883873,0,2,1,0.9163226202774346,0.6666666666666666,0.0,0,0
staging,0.6021027519400555,1,3,1,0.24211348509028674,0.3333333333333333,0.0,2,0
staging,0.7878797326145456,1,2,1,0.5631451814262357,0.1111111111111111,0.0,2,0
dev,0.8188486026683497,1,2,0,0.6719096774923466,0.2222222222222222,0.0,0,0
prod,0.8945172124836992,0,2,0,0.4756949992823654,0.8888888888888888,0.0,1,1
prod,0.2874941283754045,0,1,0,0.03972073980681513,0.1111111111111111,0.0,1,1
prod,0.04225613286315112,0,2,1,0.6601837979451367,0.8888888888888888,0.0,1,1
dev,0.502562981599819,1,1,1,0.07331850689377595,0.1111111111111111,0.0,0,0
dev,0.26547480433201764,0,1,1,0.24297302218408115,0.8888888888888888,0.0,0,0
prod,0.18254082881690503,0,1,0,0.3081131100910309,0.0,0.0,1,1
dev,0.4785364257595839,0,1,1,0.7651569363800645,0.1111111111111111,0.0,0,0
dev,0.6612495881800237,0,1,1,0.1976314763260227,0.4444444444444444,0.0,0,0
prod,0.8251282565548526,1,3,1,0.7989719027882185,1.0,0.0,1,1
prod,0.5801264075302648,1,3,1,0.20842296445064912,0.4444444444444444,0.0,1,1
staging,0.0655784711594626,0,3,0,0.8936561070143252,1.0,0.0,2,0
dev,0.12043262579708318,0,1,1,0.7715804024249511,0.3333333333333333,0.0,0,0
dev,0.10594627443901046,0,1,0,0.4247997999256691,0.7777777777777777,0.0,0,0
staging,0.9069155685308682,1,1,1,0.5163900236020568,0.4444444444444444,0.0,2,0
prod,0.8272451138757945,0,1,0,0.3734479652715471,0.0,0.0,1,1
dev,0.3033947176856884,1,2,1,0.9672909379446465,0.2222222222222222,0.0,0,0
prod,0.09256266750744833,0,3,0,0.4985795714317813,0.2222222222222222,0.0,1,1
prod,0.8968144515024911,0,3,0,0.4988403221467936,0.5555555555555556,1.0,1,1
staging,0.0520172438869856,0,2,0,0.5180092336701119,0.6666666666666666,0.0,2,0
dev,0.18176689497884568,1,3,1,0.0496359737040996,1.0,0.0,0,0
staging,0.9105785904191953,1,2,0,0.02102869589733239,0.0,0.0,2,0
prod,0.9580244405347781,0,2,0,0.7819409137010283,0.2222222222222222,0.0,1,1
